latitude longitude month day year
44.6506194 -93.536026 3 25 2020
45.5601011 -123.09906 3 25 2020
34.0220427 -80.90277 3 25 2020
47.6129991 -92.47195 3 25 2020
-1.054723 -80.4524903 3 25 2020
14.32 121.12 3 25 2020
36.5117122 -106.69049 3 25 2020
-11.463611 -39.526527 3 25 2020
39.1138289 -94.765362 3 25 2020
35.2029743 -97.32729 3 25 2020
40.1249681 -89.367959 3 25 2020
38.2478218 -78.014423 3 25 2020
29.71602 -91.4467 3 25 2020
42.0795494 -91.599593 3 25 2020
44.4162439 -88.465436 3 25 2020
36.2619733 -87.087852 3 25 2020
45.54691 -122.4149 3 25 2020
42.9648439 -106.79558 3 25 2020
34.888612 -82.724348 3 25 2020
42.0803676 -92.065875 3 25 2020
34.2538232 -97.286764 3 25 2020
44.6423577 -123.86888 3 25 2020
-1.5911691 -78.9990379 3 25 2020
35.6171773 -87.077174 3 25 2020
34.6399249 -80.157963 3 25 2020
44.489502 -122.53391 3 25 2020
35.638578 -98.999883 3 25 2020
37.3174683 -79.524392 3 25 2020
38.8333164 -81.674008 3 25 2020
33.4393603 -80.800929 3 25 2020
37.2255832 -78.445258 3 25 2020
35.0521121 -106.66568 3 25 2020
42.986569 -71.129228 3 25 2020
37.6851346 -97.460177 3 25 2020
45.2325786 -123.31008 3 25 2020
41.4839175 -91.113623 3 25 2020
46.3338315 -111.49579 3 25 2020
41.6864839 -92.532638 3 25 2020
42.2467831 -85.006263 3 25 2020
43.3699867 -88.230501 3 25 2020
43.2795765 -96.719823 3 25 2020
35.1982329 -89.414687 3 25 2020
-29.36571195 -49.78334716 3 25 2020
39.7700479 -88.217598 3 25 2020
38.8856231 -95.294015 3 25 2020
34.2233794 -82.458277 3 25 2020
38.859509 -78.569402 3 25 2020
33.1959262 -79.951187 3 25 2020
46.9336481 -97.248783 3 25 2020
35.1816605 -85.165005 3 25 2020
-22.246103 -43.699692 3 25 2020
40.3018634 -81.920139 3 25 2020
42.5795093 -88.040684 3 25 2020
0.5502202 -78.0409416 3 25 2020
43.6467696 -84.389254 3 25 2020
39.0862631 -75.568435 3 25 2020
37.5079138 -94.850913 3 25 2020
33.9162693 -80.381461 3 25 2020
47.4574675 -98.883492 3 25 2020
34.4872974 -97.852241 3 25 2020
43.5184282 -71.423483 3 25 2020
0.3471469 -78.1323648 3 25 2020
36.1697765 -86.784776 3 25 2020
36.285861 -87.71983 3 25 2020
14.73 120.95 3 25 2020
46.3283364 -116.74982 3 25 2020
38.5096209 -81.908782 3 25 2020
36.1752212 -82.845238 3 25 2020
-8.333333 -37.8 3 25 2020
38.3378401 -81.528627 3 25 2020
40.0157271 -80.987858 3 25 2020
-25.5401479 -54.5858139 3 25 2020
-22.059701 -44.044469 3 25 2020
36.4703313 -86.460357 3 25 2020
43.937973 -110.59094 3 25 2020
35.8851474 -94.658319 3 25 2020
34.9746039 -81.184734 3 25 2020
37.8323485 -81.935669 3 25 2020
34.9329182 -81.99043 3 25 2020
32.3886364 -80.736667 3 25 2020
-0.931556 -78.60585 3 25 2020
33.9639616 -96.261224 3 25 2020
34.3396798 -80.591007 3 25 2020
41.684609 -93.574834 3 25 2020
48.2691472 -98.721595 3 25 2020
45.9375974 -108.27392 3 25 2020
0.9681789 -79.6517202 3 25 2020
41.6375101 -90.624806 3 25 2020
35.9616523 -95.522859 3 25 2020
38.5984273 -82.536463 3 25 2020
-24.042616 -52.461213 3 25 2020
36.1415054 -85.494887 3 25 2020
42.3401622 -72.664012 3 25 2020
39.3934764 -98.208314 3 25 2020
35.5427371 -97.98339 3 25 2020
-27.616234 -48.627014 3 25 2020
37.2710773 -80.069278 3 25 2020
45.1890785 -122.22049 3 25 2020
44.2859067 -92.231116 3 25 2020
0.8150687 -77.7165925 3 25 2020
44.2300662 -111.48087 3 25 2020
-14.792276 -39.125662 3 25 2020
46.7167329 -101.28132 3 25 2020
35.1545759 -84.859798 3 25 2020
37.1419269 -78.054854 3 25 2020
39.5598483 -83.456216 3 25 2020
42.9907673 -72.713826 3 25 2020
44.5677849 -102.71633 3 25 2020
-25.4443488 -49.1900307 3 25 2020
-25.0891685 -50.1601812 3 25 2020
43.5802609 -72.585365 3 25 2020
39.415033 -83.808383 3 25 2020
46.4331563 -87.643807 3 25 2020
44.8575657 -72.912117 3 25 2020
42.6714866 -88.539116 3 25 2020
35.5279435 -87.493843 3 25 2020
48.6299285 -110.11042 3 25 2020
43.4174634 -88.707215 3 25 2020
4.75 6.833333 3 25 2020
35.6085677 -88.839642 3 25 2020
42.2511505 -86.019983 3 25 2020
36.5268203 -86.8704 3 25 2020
44.4939389 -123.42846 3 25 2020
40.5403436 -84.629946 3 25 2020
43.9894136 -91.780869 3 25 2020
43.4650312 -83.41802 3 25 2020
37.7717858 -81.247263 3 25 2020
34.3952726 -81.12137 3 25 2020
45.8492113 -115.4652 3 25 2020
42.3395919 -89.161592 3 25 2020
45.302469 -111.92121 3 25 2020
45.9034394 -112.65618 3 25 2020
36.7174815 -95.904419 3 25 2020
43.9460911 -90.617948 3 25 2020
46.8116118 -102.65406 3 25 2020
-11.01868955 -37.0944378 3 25 2020
39.5094047 -80.243193 3 25 2020
40.4508872 -113.13125 3 25 2020
42.6737658 -89.07001 3 25 2020
33.6203582 -79.727749 3 25 2020
44.371121 -96.791452 3 25 2020
32.327449 -87.106448 3 25 2020
36.630553 -96.398602 3 25 2020
-4.0078909 -79.2112769 3 25 2020
45.0376719 -92.884387 3 25 2020
35.5143373 -86.458436 3 25 2020
44.7269295 -91.286051 3 25 2020
44.6838169 -85.091114 3 25 2020
-28.987218 -51.999262 3 25 2020
41.6147 -112.1266 3 25 2020
48.2988576 -114.05312 3 25 2020
34.6896427 -81.61897 3 25 2020
34.0824613 -79.362773 3 25 2020
39.2060214 -78.262272 3 25 2020
35.7355794 -84.31076 3 25 2020
31.0958349 -92.017673 3 25 2020
-29.659236 -50.981203 3 25 2020
36.1185987 -84.19863 3 25 2020
39.6308927 -80.046499 3 25 2020
-10.113625 -36.885233 3 25 2020
30.26946 -92.8141 3 25 2020
42.6717459 -112.22475 3 25 2020
46.4711735 -85.544587 3 25 2020
32.30347 -92.5581 3 25 2020
43.2855454 -91.378155 3 25 2020
43.6768516 -94.552252 3 25 2020
43.9712881 -69.859106 3 25 2020
45.0197797 -93.099528 3 25 2020
44.8290805 -72.243757 3 25 2020
45.3025319 -85.129315 3 25 2020
-30.108499 -51.317229 3 25 2020
35.2082799 -96.950166 3 25 2020
-1.9436802 -79.0659179 3 25 2020
-2.3286839 -79.4056784 3 25 2020
37.4362273 -76.344121 3 25 2020
33.0791171 -80.405111 3 25 2020
43.939637 -122.84818 3 25 2020
-2.340197 -77.45932 3 25 2020
31.753155 -86.680077 3 25 2020
43.0224668 -88.776085 3 25 2020
36.6817065 -78.36386 3 25 2020
15.48 120.97 3 25 2020
44.0082449 -116.75856 3 25 2020
-28.6775 -49.369722 3 25 2020
39.470242 -79.667845 3 25 2020
33.9229272 -78.997557 3 25 2020
-27.266034 -48.766671 3 25 2020
42.868867 -90.708217 3 25 2020
43.7213113 -87.945806 3 25 2020
-28.712992 -51.919339 3 25 2020
31.94592 -92.6365 3 25 2020
40.2998056 -83.371437 3 25 2020
36.4094417 -94.802276 3 25 2020
35.690796 -106.86263 3 25 2020
37.5587838 -95.306795 3 25 2020
-26.911788 -26.911788 3 25 2020
-30.8894097 -55.5317694 3 25 2020
37.7902904 -78.887621 3 25 2020
-23.996121 -51.339301 3 25 2020
44.3559378 -83.636781 3 25 2020
-1.4882265 -78.0031057 3 25 2020
40.661 -73.944 3 24 2020
51.68689 5.775555 3 24 2020
41.4261056 -73.749744 3 24 2020
41.1624921 -73.756966 3 24 2020
52.6374 4.754765 3 24 2020
52.33935 5.79314 3 24 2020
51.98565 4.949662 3 24 2020
40.7399465 -73.588254 3 24 2020
40.8768384 -72.858595 3 24 2020
51.28684 3.8477 3 24 2020
50.90629 6.039125 3 24 2020
51.62285 5.957295 3 24 2020
43.1465677 -77.697399 3 24 2020
52.09132 5.078984 3 24 2020
51.58064 5.07299 3 24 2020
59.333333 10.5 3 24 2020
42.4697474 -92.309657 3 24 2020
-34 20 3 24 2020
5.008308 -74.473781 3 24 2020
52.19052 5.929241 3 24 2020
-26 28 3 24 2020
51.69302 5.016166 3 24 2020
42.7628037 -78.730258 3 24 2020
51.51208 5.036533 3 24 2020
-27.154242 -48.54244 3 24 2020
52.55615 4.684088 3 24 2020
51.94731 6.026208 3 24 2020
52.16879 5.648572 3 24 2020
52.10704 4.902349 3 24 2020
41.7656978 -73.743663 3 24 2020
4.345153 -74.361822 3 24 2020
41.4022111 -74.305756 3 24 2020
52.09014 4.423724 3 24 2020
51.51528 3.845103 3 24 2020
52.34516 6.569978 3 24 2020
60.887778 6.723611 3 24 2020
51.23383 5.697612 3 24 2020
52.52275 4.73076 3 24 2020
41.8887875 -74.258771 3 24 2020
-28.7422 30.7216 3 24 2020
51.95991 6.332715 3 24 2020
52.1419 5.178725 3 24 2020
51.9239 4.337133 3 24 2020
52.37249 4.892435 3 24 2020
52.06976 5.540422 3 24 2020
34.5743284 -103.34547 3 24 2020
50.85335 5.706455 3 24 2020
-19.747778 -47.93194 3 24 2020
51.28643 5.600739 3 24 2020
50.80482 5.908056 3 24 2020
51.36553 6.149774 3 24 2020
52.20396 5.268648 3 24 2020
42.6004811 -73.972864 3 24 2020
51.00875 5.831947 3 24 2020
52.35763 4.544431 3 24 2020
53.09685 6.613041 3 24 2020
41.1523499 -74.023379 3 24 2020
51.69793 4.884952 3 24 2020
52.69035 4.791589 3 24 2020
44.6728451 -93.067569 3 24 2020
43.0073708 -76.194584 3 24 2020
-28 27 3 24 2020
51.87571 5.619089 3 24 2020
52.38458 4.586449 3 24 2020
39.4652329 -78.02748 3 24 2020
38.8599385 -107.86155 3 24 2020
52.00193 5.900045 3 24 2020
52.4065 6.058027 3 24 2020
52.38322 4.649588 3 24 2020
21.4584559 -157.97316 3 24 2020
51.6856 5.527098 3 24 2020
54.883333 69.166667 3 24 2020
52.00457 5.186201 3 24 2020
52.03456 6.059212 3 24 2020
52.12466 4.440469 3 24 2020
52.346 5.456337 3 24 2020
51.86905 4.598623 3 24 2020
52.50174 4.974332 3 24 2020
52.28908 4.854292 3 24 2020
52.32592 5.962379 3 24 2020
-29.585239 -51.158173 3 24 2020
53.31679 6.859163 3 24 2020
53.18984 5.80895 3 24 2020
4.707778 -74.232778 3 24 2020
41.7166497 -74.768817 3 24 2020
51.83961 5.844022 3 24 2020
43.2423852 -75.436252 3 24 2020
51.69743 5.165035 3 24 2020
3.420556 -76.522222 3 24 2020
51.47927 4.64579 3 24 2020
-1.553873 -79.7624177 3 24 2020
52.24999 5.28432 3 24 2020
52.45196 5.017679 3 24 2020
51.78446 4.713613 3 24 2020
51.44549 3.812514 3 24 2020
51.41321 5.389395 3 24 2020
10.4 -75.5 3 24 2020
40.5874673 -83.160799 3 24 2020
-2.627778 -56.735833 3 24 2020
51.1583 6.098917 3 24 2020
42.1601686 -75.819107 3 24 2020
52.34437 4.617533 3 24 2020
50.9329 5.817595 3 24 2020
51.45139 5.464637 3 24 2020
4.083333 -76.2 3 24 2020
52.24359 5.590406 3 24 2020
51.51737 5.488772 3 24 2020
52.67559 4.847006 3 24 2020
52.02412 5.561688 3 24 2020
52.71462 4.95611 3 24 2020
51.5074 4.294056 3 24 2020
52.27628 5.580141 3 24 2020
-25.056594 -53.678131 3 24 2020
50.89836 5.976617 3 24 2020
51.64146 5.052076 3 24 2020
45.9884433 -123.65841 3 24 2020
53.07843 4.804731 3 24 2020
4.550278 -74.536111 3 24 2020
-27.645053 -52.26663 3 24 2020
50.94483 5.983019 3 24 2020
50.83113 5.994085 3 24 2020
52.99316 6.736894 3 24 2020
52.26884 4.472559 3 24 2020
52.4834 4.655571 3 24 2020
51.92525 5.78516 3 24 2020
52.1547 4.486765 3 24 2020
53.22176 6.572024 3 24 2020
51.6583 5.383892 3 24 2020
51.83879 4.98127 3 24 2020
4.433333 -75.233333 3 24 2020
4.916667 -73.933333 3 24 2020
51.38033 5.698644 3 24 2020
42.8521859 -77.299651 3 24 2020
51.99438 4.367829 3 24 2020
51.56032 4.92273 3 24 2020
51.82231 4.60813 3 24 2020
51.9742 5.670058 3 24 2020
39.7892573 -95.148119 3 24 2020
52.28811 5.674308 3 24 2020
50.86307 5.832829 3 24 2020
51.58559 4.764827 3 24 2020
51.78053 5.586379 3 24 2020
52.08963 5.506051 3 24 2020
-0.9676533 -80.7089101 3 24 2020
4.716667 -74.216667 3 24 2020
51.85206 4.43769 3 24 2020
52.1025 5.260031 3 24 2020
51.38003 5.150762 3 24 2020
50.87182 6.055039 3 24 2020
43.1081042 -73.866675 3 24 2020
52.29689 4.686049 3 24 2020
51.91732 4.329436 3 24 2020
39.916783 -83.783186 3 24 2020
52.24741 5.221671 3 24 2020
51.63854 4.868152 3 24 2020
51.93506 4.582298 3 24 2020
52.212 4.897729 3 24 2020
51.53221 5.618573 3 24 2020
51.54214 5.76198 3 24 2020
51.83362 4.706431 3 24 2020
-5.9178169 -35.22402073 3 24 2020
51.71781 5.66593 3 24 2020
-27.567699 -48.804797 3 24 2020
-1.4441882 -79.4604818 3 24 2020
51.92657 4.387036 3 24 2020
53.48837 6.215002 3 24 2020
-16.068639 -47.976491 3 24 2020
52.60246 6.072045 3 24 2020
58.779592 7.668458 3 24 2020
7.894167 -72.503889 3 24 2020
-9.6611661 -36.6502426 3 24 2020
-28.59478 -51.78641 3 24 2020
32.3551667 -106.82959 3 24 2020
52.74956 6.967044 3 24 2020
-23.3112878 -51.1595023 3 24 2020
-19.36210285 -40.05911593 3 24 2020
-16.166667 -69.083333 3 24 2020
52.27907 5.262655 3 24 2020
51.43481 4.133738 3 24 2020
51.48512 3.968251 3 24 2020
51.61857 5.85009 3 24 2020
52.55728 4.919747 3 24 2020
51.43777 5.83494 3 24 2020
51.65652 5.658975 3 24 2020
37.9791761 -77.964065 3 24 2020
51.77894 5.826092 3 24 2020
-0.8674715 -89.436391 3 24 2020
51.37358 5.244527 3 24 2020
52.34855 6.668236 3 24 2020
51.84204 4.641539 3 24 2020
51.83321 4.855711 3 24 2020
52.70181 6.38181 3 24 2020
51.47991 5.148827 3 24 2020
52.66616 5.628561 3 24 2020
44.6693265 -85.560756 3 24 2020
51.5021 4.891276 3 24 2020
41.7733818 -91.133781 3 24 2020
-29.5527162 -52.03504215 3 24 2020
50.97221 5.77067 3 24 2020
52.01746 4.423294 3 24 2020
-30.081934 -30.081934 3 24 2020
51.96952 6.731044 3 24 2020
51.65641 5.27406 3 24 2020
40.8510019 -82.919408 3 24 2020
43.2912484 -86.149762 3 24 2020
50.916667 5.883333 3 24 2020
-29.921605 -51.179953 3 24 2020
40.4411957 -81.473678 3 24 2020
52.44871 4.632818 3 24 2020
52.50158 4.858005 3 24 2020
52.41007 6.786596 3 24 2020
52.04324 5.975376 3 24 2020
-28.6868 -52.01526 3 24 2020
2.79022915 -60.174087 3 24 2020
53.11279 6.04538 3 24 2020
53.21618 6.150008 3 24 2020
3.931111 -76.486389 3 24 2020
42.8181469 -74.05842 3 24 2020
52.63361 6.214718 3 24 2020
50.87158 5.925707 3 24 2020
47.3594116 -102.6195 3 24 2020
51.92995 6.581033 3 24 2020
52.67939 5.151483 3 24 2020
40.3327225 -111.16674 3 24 2020
52.23737 6.599916 3 24 2020
4.7 -75.916667 3 24 2020
52.22618 6.107107 3 24 2020
53.25927 4.98282 3 24 2020
52.65433 5.073049 3 24 2020
52.38845 6.287585 3 24 2020
38.4728699 -105.43963 3 24 2020
53.08882 6.890005 3 24 2020
52.27376 6.223303 3 24 2020
51.39777 5.320669 3 24 2020
51.57883 4.647988 3 24 2020
52.33635 4.990131 3 24 2020
44.0246118 -93.225784 3 24 2020
52.23877 5.362953 3 24 2020
-16.8226769 -49.2452546 3 24 2020
36.3883242 -97.231906 3 24 2020
51.5792 5.332333 3 24 2020
14.6262201 -90.4925605 3 24 2020
-29.449221 -29.449221 3 24 2020
-20.4640173 -54.6162947 3 24 2020
10.315833 9.844167 3 24 2020
52.51131 4.649718 3 24 2020
52.75558 6.037153 3 24 2020
41.6841409 -94.040725 3 24 2020
51.88515 5.411397 3 24 2020
-29.189675 -54.866624 3 24 2020
52.02733 4.867375 3 24 2020
51.43891 4.898642 3 24 2020
52.83819 6.303555 3 24 2020
45.5199536 -84.891707 3 24 2020
52.22342 5.172623 3 24 2020
39.2833798 -80.380593 3 24 2020
42.0357164 -93.466278 3 24 2020
51.52384 4.561819 3 24 2020
4.15 -73.633333 3 24 2020
35.5830228 -108.25903 3 24 2020
52.7163 5.277079 3 24 2020
52.45157 4.878896 3 24 2020
51.74442 5.750535 3 24 2020
51.74842 5.907421 3 24 2020
40.3883288 -83.76578 3 24 2020
42.4709257 -91.837888 3 24 2020
52.2111 5.491431 3 24 2020
51.86363 5.747301 3 24 2020
39.6915086 -83.889711 3 24 2020
51.38855 5.471015 3 24 2020
31.10944 -93.1846 3 24 2020
51.6366 4.959496 3 24 2020
2.891667 -75.4375 3 24 2020
-30.88941 -55.531769 3 24 2020
51.85127 4.527607 3 24 2020
52.3044 7.008508 3 24 2020
51.81767 5.708689 3 24 2020
51.69951 4.763907 3 24 2020
52.04247 4.64331 3 24 2020
51.49382 5.295753 3 24 2020
53.31824 6.937152 3 24 2020
51.57694 4.130956 3 24 2020
-0.8292374 -91.135302 3 24 2020
52.51883 6.126031 3 24 2020
51.41113 4.343573 3 24 2020
42.080212 -92.533269 3 24 2020
2.934483 -75.2809 3 24 2020
52.86751 6.55143 3 24 2020
52.13566 6.216603 3 24 2020
52.1565 4.543723 3 24 2020
51.68635 3.898151 3 24 2020
51.47767 5.664255 3 24 2020
51.29608 5.781154 3 24 2020
51.92842 6.092126 3 24 2020
52.36738 6.161257 3 24 2020
52.44812 6.60703 3 24 2020
-23.662891 -52.611935 3 24 2020
52.06087 4.491455 3 24 2020
52.71576 6.201627 3 24 2020
51.6991 5.992378 3 24 2020
51.53742 3.555426 3 24 2020
52.98227 6.291015 3 24 2020
52.11462 4.51553 3 24 2020
53.39971 5.334309 3 24 2020
46.4322883 -91.915484 3 24 2020
52.13029 4.689854 3 24 2020
52.38724 6.4602 3 24 2020
-2.2306406 -80.9001863 3 24 2020
51.9899 5.330365 3 24 2020
52.29012 4.916565 3 24 2020
52.08184 5.431659 3 24 2020
52.4569 5.94487 3 24 2020
43.5803233 -73.038525 3 24 2020
51.51423 5.956137 3 24 2020
52.97513 6.027682 3 24 2020
52.1486 4.807895 3 24 2020
52.78619 4.797591 3 24 2020
53.0711 6.98421 3 24 2020
51.18871 6.00405 3 24 2020
42.7122871 -73.509851 3 24 2020
52.51658 6.443574 3 24 2020
51.88848 4.185594 3 24 2020
22.0396132 -159.6025 3 24 2020
53.34046 6.737286 3 24 2020
-28.483118 -48.781199 3 24 2020
52.17132 6.415019 3 24 2020
52.75557 5.103957 3 24 2020
51.51486 5.402644 3 24 2020
53.45111 5.753528 3 24 2020
52.47842 5.477086 3 24 2020
35.416667 7.133333 3 24 2020
51.94632 5.215008 3 24 2020
52.15648 5.301287 3 24 2020
44.4153986 -98.277343 3 24 2020
52.03112 5.098776 3 24 2020
52.37244 6.920286 3 24 2020
-24.252942 -50.785261 3 24 2020
46.1504989 -112.09398 3 24 2020
52.01968 6.154967 3 24 2020
50.9046 5.76383 3 24 2020
53.19918 5.968766 3 24 2020
42.1423429 -76.760709 3 24 2020
-26.898889 -48.653889 3 24 2020
51.55311 5.202835 3 24 2020
4.711111 -74.0722 3 24 2020
-0.9294071 -79.9640339 3 24 2020
-21.755862 -41.33269 3 24 2020
51.86478 4.668609 3 24 2020
-28.711655 -49.297144 3 24 2020
51.32408 5.455902 3 24 2020
52.87544 6.024602 3 24 2020
36.3032673 -95.231268 3 24 2020
52.10976 6.126557 3 24 2020
-1.7879521 -79.2873953 3 24 2020
-25.0859235 55.8856831 3 24 2020
-7.3870095 -38.773775 3 24 2020
34.9147977 -107.99842 3 24 2020
-11.812976 -37.613871 3 24 2020
53.175 5.454179 3 24 2020
42.2686096 -77.384077 3 24 2020
52.41216 5.856914 3 24 2020
42.4518172 -76.473941 3 24 2020
-9.4336959 -40.50682 3 24 2020
-28.2728633 -49.1622712 3 24 2020
51.77696 5.302511 3 24 2020
52.17395 5.389878 3 24 2020
51.6078 5.701106 3 24 2020
52.55546 5.939395 3 24 2020
-20.85956355 -41.13032796 3 24 2020
51.62707 5.223475 3 24 2020
51.95865 5.979139 3 24 2020
51.51426 4.426399 3 24 2020
52.22275 6.886621 3 24 2020
52.9059 6.879156 3 24 2020
-19.936339 -40.597945 3 24 2020
52.5871 6.578668 3 24 2020
-29.243594 -51.53788 3 24 2020
51.31041 5.345742 3 24 2020
41.6857585 -93.055177 3 24 2020
4.814278 -75.694558 3 24 2020
50.77207 5.985757 3 24 2020
42.285006 -113.60115 3 24 2020
51.91488 4.60463 3 24 2020
51.59106 4.525487 3 24 2020
52.04137 5.221458 3 24 2020
-0.6393592 -90.3371889 3 24 2020
53.00193 7.024063 3 24 2020
51.46059 3.618988 3 24 2020
52.59928 4.710519 3 24 2020
40.7750544 -82.536402 3 24 2020
8 124.3 3 24 2020
52.1375 4.374343 3 24 2020
53.04874 6.119856 3 24 2020
-3.6879135 -40.3456372 3 24 2020
52.1947 4.41007 3 24 2020
3.653889 -76.572222 3 24 2020
52.36709 5.251258 3 24 2020
43 68.5 3 24 2020
51.57412 3.772317 3 24 2020
51.65866 4.544642 3 24 2020
46.9779516 -100.46897 3 24 2020
52.12281 5.422243 3 24 2020
51.89514 4.092752 3 24 2020
52.30869 6.922102 3 24 2020
-1.2069 -80.3686488 3 24 2020
52.71283 5.773121 3 24 2020
52.45021 4.927559 3 24 2020
52.51524 6.285127 3 24 2020
51.79289 5.163728 3 24 2020
20.8589128 -156.56385 3 24 2020
52.25507 4.547695 3 24 2020
10.483333 -73.25 3 24 2020
52.72325 6.522577 3 24 2020
52.22635 5.088911 3 24 2020
43.753929 -88.488335 3 24 2020
37.8872364 -95.740859 3 24 2020
53.09559 6.448517 3 24 2020
52.23672 4.794 3 24 2020
-29.686051 -53.806921 3 24 2020
-1.6650227 -78.6588786 3 24 2020
51.99041 5.792145 3 24 2020
51.36152 5.573366 3 24 2020
45.0341923 -92.452022 3 24 2020
52.01537 4.708678 3 24 2020
52.04794 4.947638 3 24 2020
-28.981527 -49.418993 3 24 2020
42.2500552 -73.632805 3 24 2020
4 -76.2292 3 24 2020
51.32325 4.067647 3 24 2020
-26.483333 -49.066667 3 24 2020
51.83094 4.776478 3 24 2020
44.746802 -73.680518 3 24 2020
52.74112 6.746018 3 24 2020
10.963889 -74.796389 3 24 2020
-17.531007 -39.738449 3 24 2020
51.502 3.646428 3 24 2020
51.08752 5.915679 3 24 2020
-28.615 -49.0256 3 24 2020
51.84638 4.138104 3 24 2020
43.2020642 -78.742192 3 24 2020
-20.27202125 -40.46897978 3 24 2020
36.8906726 -76.728157 3 24 2020
-31.624302 -52.472305 3 24 2020
51.90239 5.949786 3 24 2020
53.00106 6.56135 3 24 2020
51.38794 5.786942 3 24 2020
-28.333333 -49.033333 3 24 2020
-10.184619 -37.552723 3 24 2020
37.6832987 -104.96065 3 24 2020
41.3332028 -93.563476 3 24 2020
2.454167 -76.609167 3 24 2020
52.31297 6.75418 3 24 2020
-3.5905208 -79.6586309 3 24 2020
52.25739 4.757782 3 24 2020
52.15677 6.763288 3 24 2020
44.3324037 -86.056176 3 24 2020
-8.2864631 -35.966257 3 24 2020
-16.3332828 -48.9525756 3 24 2020
52.50362 5.047484 3 24 2020
52.29243 5.236768 3 24 2020
51.98123 5.567868 3 24 2020
41.6628995 -108.87776 3 24 2020
51.27161 6.075601 3 24 2020
51.85239 5.502895 3 24 2020
52.18474 4.472553 3 24 2020
37.7220321 -77.918628 3 24 2020
52.92213 4.754961 3 24 2020
51.45341 6.05918 3 24 2020
4.53 -75.68 3 24 2020
52.50214 5.707658 3 24 2020
43.4273141 -76.141888 3 24 2020
52.29638 4.57882 3 24 2020
-2.0986546 -79.6912526 3 24 2020
27.866667 -0.283333 3 24 2020
39.2101289 -81.514505 3 24 2020
52.70042 5.229183 3 24 2020
42.9127131 -75.669345 3 24 2020
44.0247512 -92.862647 3 24 2020
-28.324383 -49.174819 3 24 2020
52.07702 5.734705 3 24 2020
11.241944 -74.205278 3 24 2020
5.066667 -75.883333 3 24 2020
52.33951 5.661775 3 24 2020
40.579848 -81.089624 3 24 2020
51.92392 4.250736 3 24 2020
52.47514 6.060643 3 24 2020
52.30085 5.064155 3 24 2020
46.8932748 -96.490687 3 24 2020
-3.9063117 -38.387504 3 24 2020
0.830278 -77.644444 3 24 2020
43.9904788 -84.389437 3 24 2020
51.33062 3.515804 3 24 2020
51.59781 4.32646 3 24 2020
-23.080419 -52.487845 3 24 2020
51.93889 5.409318 3 24 2020
52.46267 4.775559 3 24 2020
-27.239404 -48.63537 3 24 2020
52.03595 4.32713 3 24 2020
-3.9865388 -79.3569124 3 24 2020
32.4737494 -104.29998 3 24 2020
36.7680628 -78.936966 3 24 2020
5.1 -75.55 3 24 2020
51.71937 5.859044 3 24 2020
41.6985251 -106.92967 3 24 2020
41.8037741 1.530937 3 23 2020
39.19928 -6.1503838 3 23 2020
33.413954 -84.494278 3 23 2020
45.52689 4.544331 3 23 2020
51.48744 7.566159 3 23 2020
48.6973 5.610145 3 23 2020
37.4695456 -4.5729516 3 23 2020
48.71114 2.502813 3 23 2020
43.71275 2.145857 3 23 2020
48.968 11.41584 3 23 2020
41.3609 -7.4381 3 23 2020
42.2756432 -2.5175644 3 23 2020
47.24071 4.805711 3 23 2020
6.057222 -75.5025 3 23 2020
38.7223 -9.1393 3 23 2020
49.91972 7.447677 3 23 2020
43.1976135 -4.0311648 3 23 2020
49.97759 2.768493 3 23 2020
48.0481751 -121.69579 3 23 2020
-2.4566285 -78.1678439 3 23 2020
47.48646 -0.81128 3 23 2020
39.4122983 -0.5529151 3 23 2020
50.83646 4.367412 3 23 2020
48.8261288 -121.71929 3 23 2020
28.3447827 -15.66459 3 23 2020
47.49442 1.683912 3 23 2020
42.7623342 -7.9114304 3 23 2020
33.7718543 -84.226838 3 23 2020
47.4913321 -121.80364 3 23 2020
50.31656 5.009932 3 23 2020
47.0235763 -122.10213 3 23 2020
52.48271 13.3945 3 23 2020
40.6721 -8.1339 3 23 2020
37.794594 -25.506134 3 23 2020
41.5318312 -0.6577978 3 23 2020
51.03874 4.240024 3 23 2020
53.54661 10.02072 3 23 2020
33.9614788 -84.02348 3 23 2020
6.230833 -75.590556 3 23 2020
50.64709 4.658573 3 23 2020
40.9115707 -79.912835 3 23 2020
34.1642597 -80.25547 3 23 2020
48.1638156 -122.54791 3 23 2020
40.0082624 -75.135442 3 23 2020
40.7545619 -75.307771 3 23 2020
48.4797109 -121.72739 3 23 2020
33.7907663 -84.466787 3 23 2020
31.5333691 -84.216361 3 23 2020
45.23337 0.219287 3 23 2020
47.7372847 -119.69208 3 23 2020
40.2112202 -75.366939 3 23 2020
47.1249858 -120.67897 3 23 2020
33.0612368 -82.000237 3 23 2020
31.7794533 -84.141255 3 23 2020
33.9415834 -84.576367 3 23 2020
39.9743514 -75.748508 3 23 2020
33.6655368 -80.216752 3 23 2020
37.018 -7.9308 3 23 2020
54.18756 9.807215 3 23 2020
6.153547 -75.37425 3 23 2020
35.4967389 -89.758338 3 23 2020
33.4410171 -79.324773 3 23 2020
33.7008287 -84.768186 3 23 2020
32.7607 -16.9595 3 23 2020
40.6121226 -75.59279 3 23 2020
47.6224931 -117.40417 3 23 2020
52.5017 13.40179 3 23 2020
-22.821901 -43.030925 3 23 2020
37.8172678 -79.445731 3 23 2020
